scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id
0.9025114758760585,"[0.1304253472222222, 0.4401522549715909, 0.8663068498883929, 1.9143259148848684, 1.4478701636904763, 0.7524668375651041, 1.270316162109375, 0.49469785337094907, 0.8060418991815477]","[-59.12890625, -60.62451171875, -94.435546875, -54.68312072753906, -46.58361053466797, -44.2548828125, -41.091094970703125, -100.28204345703125, -49.871826171875]","[-61.4765625, -70.307861328125, -130.8204345703125, -91.05531311035156, -76.98888397216797, -62.3140869140625, -72.8489990234375, -126.9957275390625, -66.7987060546875]",A short story,allenai/OLMo-2-1124-13B
0.9627923799350133,"[-0.3974609375, 0.5332838489163306, 0.537468433380127, 0.8320450692806604, 1.2751234278959387, 1.8855503627232142, 2.011053276062012, 1.0252755587218239]","[-6.841796875, -103.38177490234375, -145.67434692382812, -145.082275390625, -73.54392051696777, -81.6268310546875, -33.427860260009766, -141.69500732421875]","[-6.046875, -119.91357421875, -180.07232666015625, -189.1806640625, -116.89811706542969, -147.62109375, -73.64892578125, -204.23681640625]",A short story,allenai/OLMo-2-1124-13B
1.4552036436124225,"[-0.016019381009615384, 0.6543008555536685, 1.0673828125, 5.00146484375, 1.0432468105006862, 1.02630126953125, 1.4202759606497628, 1.4195133930928, 1.2895144766027278, 1.6460553949529475]","[-80.738525390625, -42.4295654296875, -50.7939453125, -8.76953125, -88.25013732910156, -128.47769165039062, -43.947269439697266, -73.8615493774414, -37.75555944442749, -49.925392150878906]","[-80.322021484375, -57.478485107421875, -74.2763671875, -28.775390625, -126.85026931762695, -179.79275512695312, -83.71499633789062, -126.383544921875, -66.1248779296875, -86.13861083984375]",A short story,allenai/OLMo-2-1124-13B
0.9863532557860742,"[-0.005549112955729167, 1.0100681470788044, 0.4702944668856534, 1.2032506103100984, 1.0404747548650524, 1.5383158751896449, 1.1295861636891085, 1.5043851412259615]","[-96.64620971679688, -51.9202880859375, -142.86061096191406, -45.7987619638443, -121.33435416221619, -64.48178005218506, -65.82176208496094, -56.389892578125]","[-96.479736328125, -75.15185546875, -168.726806640625, -73.47352600097656, -184.80331420898438, -107.55462455749512, -104.22769165039062, -95.50390625]",A short story,allenai/OLMo-2-1124-13B
0.9320158679200153,"[0.07143511090959821, 0.8420009613037109, 0.6868673052106585, 0.8879731042044503, 0.9210205078125, 0.7039976699932201, 1.0100407918294272, 1.3154500325520833, 1.7785132623487903, 1.1028599330357143]","[-80.275146484375, -78.74431610107422, -45.31782531738281, -79.46430206298828, -106.0634765625, -127.9042592048645, -54.77299499511719, -49.57763671875, -79.2274169921875, -90.173828125]","[-82.27532958984375, -112.42435455322266, -64.55010986328125, -104.32754898071289, -149.3514404296875, -153.95217299461365, -85.07421875, -81.1484375, -134.361328125, -128.77392578125]",A short story,allenai/OLMo-2-1124-13B
1.1490618940012831,"[0.3156914546571929, 1.344019839638158, 1.0323079427083333, 1.3530461237980769, 0.734356689453125, 1.155089111328125, 1.3132589588994565, 1.0452854322350544, 1.4911462535028872, 0.7601460441946983, 1.2481011284722223, 1.9962937491280692]","[-84.29715728759766, -57.818359375, -72.1256103515625, -67.6103515625, -53.38262939453125, -69.38522338867188, -45.7467041015625, -51.77227783203125, -42.934234619140625, -70.819744348526, -50.1240234375, -60.96809387207031]","[-93.45220947265625, -83.354736328125, -99.9979248046875, -102.78955078125, -75.413330078125, -98.262451171875, -75.95166015625, -75.8138427734375, -77.23059844970703, -95.14441776275635, -72.58984375, -116.86431884765625]",A short story,allenai/OLMo-2-1124-13B
1.0015780024124412,"[0.05662184495192308, 0.9396470592867944, 0.5847410314223346, 1.5105937077448919, 1.4031519396551724, 0.90888671875, 1.0064626994885897, 1.6025190179998225]","[-75.2060546875, -106.03866577148438, -169.150390625, -101.59248733520508, -99.28125, -42.216796875, -162.50404357910156, -126.42111587524414]","[-76.67822265625, -135.167724609375, -198.97218322753906, -160.50564193725586, -139.97265625, -60.39453125, -238.99520874023438, -214.55966186523438]",A short story,allenai/OLMo-2-1124-13B
0.9180144781896394,"[0.09623548719618055, 1.3444301060267858, 0.8756216543692129, 0.7968681089339718, 1.0896708170572917, 1.3705421730324074, 1.2501627604166667, 0.5283038569431678, 0.9102953397310697]","[-124.85186767578125, -35.321533203125, -66.83648681640625, -94.53976440429688, -76.737548828125, -48.111328125, -41.49462890625, -102.24934387207031, -78.10807800292969]","[-128.31634521484375, -63.5545654296875, -90.478271484375, -119.24267578125, -102.8896484375, -85.115966796875, -67.748046875, -129.19284057617188, -101.7757568359375]",A short story,allenai/OLMo-2-1124-13B
1.0399762011009501,"[-0.07025146484375, 0.9408289591471354, 0.9396944602330526, 0.9896265665690104, 1.608154296875, 1.2753636678059896, 1.478080955711571, 1.3081272670200892, 0.8979908752441407, 1.18372802734375, 0.8883946010044643]","[-115.39112854003906, -90.57644653320312, -75.52904152870178, -77.73410034179688, -74.334228515625, -53.80842590332031, -77.31808471679688, -80.64453125, -76.09975814819336, -60.1044921875, -98.62493896484375]","[-113.00257873535156, -124.4462890625, -103.71987533569336, -113.36065673828125, -120.970703125, -92.0693359375, -132.007080078125, -117.2720947265625, -98.54953002929688, -95.6163330078125, -129.71875]",A short story,allenai/OLMo-2-1124-13B
0.8738721474709862,"[0.1315013744212963, 0.846644401550293, 0.3961250998757102, 1.0187333269817074, 0.677355487530048, 1.0610420920632102, 0.8268392811650815, 1.6218516031901042, 1.2847566604614258]","[-66.032470703125, -73.13404846191406, -133.43203735351562, -102.58740234375, -134.10006713867188, -50.103485107421875, -126.52626037597656, -55.30058288574219, -38.70856475830078]","[-69.5830078125, -100.22666931152344, -150.86154174804688, -144.35546875, -178.128173828125, -73.4464111328125, -183.5781707763672, -99.090576171875, -69.542724609375]",A short story,allenai/OLMo-2-1124-13B
0.9874577096982282,"[0.1304253472222222, 1.3860275195195124, 0.9303242076526989, 0.695458984375, 1.040048828125, 1.3126109730113635, 1.2705635402513586, 1.09324951171875, 0.4730065387228261, 1.6693065793890702, 0.8610127766927084]","[-59.12890625, -57.43707466125488, -81.38299560546875, -39.7197265625, -61.79931640625, -38.90283203125, -38.58709716796875, -59.0281982421875, -48.270751953125, -39.16710138320923, -45.837646484375]","[-61.4765625, -93.4737901687622, -112.08369445800781, -53.62890625, -87.800537109375, -67.7802734375, -67.81005859375, -91.82568359375, -59.14990234375, -70.88392639160156, -66.501953125]",A short story,allenai/OLMo-2-1124-13B
1.0868766192679182,"[0.03125, 0.3902446605541088, 0.5823168484669812, 0.8298587283572635, 1.0265260802374945, 1.3717498779296875, 1.5625806955190806, 1.7996012369791667, 1.3084440231323242, 0.7888896248557351, 1.3167236328125, 1.379443462078388, 1.8426361083984375, 0.9860076904296875]","[-4.96875, -99.19921875, -117.607421875, -90.31658935546875, -66.62539100646973, -4.85382080078125, -50.257667541503906, -47.47265625, -77.20791625976562, -76.29827690124512, -63.4854736328125, -44.9860782623291, -23.316665649414062, -103.66192626953125]","[-5.0, -109.73582458496094, -148.47021484375, -121.0213623046875, -103.58032989501953, -10.3408203125, -90.884765625, -90.6630859375, -119.078125, -102.33163452148438, -89.8199462890625, -80.85160827636719, -62.01202392578125, -139.158203125]",A short story,allenai/OLMo-2-1124-13B
1.1237481310529325,"[0.006865402747844827, 1.1076554008152173, 0.6648995535714286, 1.5293183326721191, 0.8910298581983223, 1.8745182582310267, 1.57232666015625, 1.34337158203125]","[-87.55322265625, -53.872314453125, -106.56060791015625, -54.67496395111084, -157.45064544677734, -56.76934814453125, -57.03948974609375, -57.971435546875]","[-87.7523193359375, -79.348388671875, -139.14068603515625, -94.43724060058594, -211.803466796875, -109.255859375, -96.34765625, -84.8388671875]",A short story,allenai/OLMo-2-1124-13B
1.0875817471305087,"[-0.09007317679268974, 0.8952458699544271, 0.6743715347782258, 0.6659305456912878, 1.3458025896990742, 1.2310646057128907, 1.2742978050595237, 1.3401957194010417, 2.4514002306707976]","[-95.44259643554688, -62.77056884765625, -66.8681640625, -163.0361328125, -57.4241943359375, -58.95630645751953, -47.8310546875, -75.62518310546875, -67.24537658691406]","[-92.92054748535156, -89.62794494628906, -87.773681640625, -206.987548828125, -93.7608642578125, -95.88824462890625, -74.59130859375, -115.8310546875, -138.3359832763672]",A short story,allenai/OLMo-2-1124-13B
1.1745456325558108,"[0.1356095938846983, 0.8068849339204676, 0.8560387747628349, 1.4696339914354228, 1.3336604191706731, 1.0959246499197823, 1.63641357421875, 1.995497380533526, 1.2906610398065477, 1.1251319679054055]","[-91.9052734375, -88.31822967529297, -62.639862060546875, -150.104266166687, -56.2301025390625, -62.741546630859375, -54.3905029296875, -76.13536977767944, -51.125, -75.08740234375]","[-95.83795166015625, -115.75231742858887, -86.60894775390625, -236.81267166137695, -90.9052734375, -85.7559642791748, -90.3916015625, -137.99578857421875, -78.2288818359375, -116.71728515625]",A short story,allenai/OLMo-2-1124-13B
0.9905651813893955,"[-0.023430347442626953, 0.9599672252056646, 0.7178180149623326, 0.8393936157226562, 1.1438841682214003, 1.1863454182942708, 0.9720806884765625, 1.0935022690716911, 1.5305438863820042, 1.485546875]","[-92.54536437988281, -112.84664130210876, -82.606201171875, -52.37242126464844, -47.999825835227966, -40.3240966796875, -48.38890075683594, -43.39459228515625, -74.36727905273438, -71.5087890625]","[-91.79559326171875, -161.80496978759766, -107.72983169555664, -74.1966552734375, -77.74081420898438, -68.79638671875, -72.69091796875, -61.984130859375, -118.7530517578125, -123.5029296875]",A short story,allenai/OLMo-2-1124-13B
1.2442204377738937,"[0.05786414444446564, 0.8994147326495197, 1.1113874162946429, 1.7690233264053077, 1.9525218290441178, 1.6751111778053078]","[-373.4092540740967, -220.5476188659668, -121.9503173828125, -155.9906826019287, -86.7998046875, -65.79752826690674]","[-380.8158645629883, -287.10430908203125, -160.848876953125, -256.82501220703125, -153.185546875, -127.77664184570312]",A short story,allenai/OLMo-2-1124-13B
1.0255787163435228,"[0.3961787868190456, 0.659805420906313, 0.4669270833333333, 1.476940699986049, 0.5509870052337646, 1.8662614493534482, 1.22772216796875, 1.1455307006835938, 1.2159874957540762, 1.2494463533968538]","[-137.83041381835938, -94.49294662475586, -90.291015625, -45.92955780029297, -69.86689567565918, -67.86934661865234, -87.134765625, -43.1519775390625, -51.86676025390625, -70.905029296875]","[-152.48902893066406, -114.94691467285156, -104.298828125, -76.9453125, -87.49847984313965, -121.99092864990234, -126.421875, -61.48046875, -79.83447265625, -117.1345443725586]",A short story,allenai/OLMo-2-1124-13B
1.1138211307082597,"[-0.12300382341657366, 1.1153961181640626, 1.2111529181985294, 1.215936279296875, 1.024462890625, 0.98837890625, 0.7964993990384616, 1.7137162057976973, 1.425458984375, 1.7313368055555556, 1.15269775390625]","[-99.9397201538086, -67.44384765625, -74.42431640625, -50.069549560546875, -79.451904296875, -83.97265625, -69.896484375, -105.55078125, -59.978759765625, -37.1328125, -62.46484375]","[-96.49561309814453, -100.90573120117188, -115.603515625, -80.46795654296875, -120.430419921875, -113.6240234375, -90.60546875, -170.6719970703125, -95.615234375, -68.296875, -97.0457763671875]",A short story,allenai/OLMo-2-1124-13B
0.9313757171883145,"[0.193603515625, 1.1583352088928223, 0.8935736294450431, 0.6822003058667453, 0.5154341094347895, 1.0089449845254421, 0.37398097826086957, 2.0455453055245534, 1.5107634171195652]","[-58.950927734375, -76.57315063476562, -72.158447265625, -131.9097900390625, -127.14242553710938, -70.26759350299835, -58.681640625, -46.0640869140625, -38.52392578125]","[-63.0166015625, -113.63987731933594, -98.07208251953125, -168.06640625, -152.39869689941406, -102.5538330078125, -67.283203125, -103.33935546875, -73.271484375]",A short story,allenai/OLMo-2-1124-13B
0.9421591788174281,"[-0.15863356223473182, 0.9718649727957589, 0.8486181405874399, 0.4265812465122768, 1.2608203125, 0.9105812355324074, 1.8065204620361328, 1.2338396344866072, 1.1792401671409607]","[-80.32747268676758, -71.83148193359375, -81.21735000610352, -159.7474365234375, -54.1220703125, -60.806396484375, -62.399444580078125, -67.7960205078125, -107.71222305297852]","[-76.20300006866455, -99.043701171875, -114.31345748901367, -183.635986328125, -85.642578125, -85.39208984375, -112.98201751708984, -110.98040771484375, -183.18359375]",A short story,allenai/OLMo-2-1124-13B
1.1929972204952737,"[0.03125, 0.3200387954711914, 0.4439979835792824, 0.9050086526309743, -0.0, 1.8112480163574218, 1.5533024714543269, 1.258792757987976, 1.5300750732421875, 2.7262575843117456, 1.6374586354131284, 2.33782958984375, 1.1154022216796875, 1.0312993049621582]","[-4.96875, -80.34625244140625, -131.01055908203125, -84.76077270507812, -5.0, -39.67347717285156, -58.0714111328125, -54.942752838134766, -38.773162841796875, -24.8556489944458, -54.11231994628906, -35.0322265625, -5.87921142578125, -161.6271457672119]","[-5.0, -86.74702835083008, -154.9864501953125, -115.53106689453125, -5.0, -75.8984375, -98.457275390625, -95.22412109375, -72.434814453125, -54.844482421875, -91.77386856079102, -72.4375, -10.3408203125, -223.5051040649414]",A short story,allenai/OLMo-2-1124-13B
0.8326492146122595,"[0.09736689814814815, 0.6485595703125, 0.5707486060357863, 1.0769810267857143, 1.1231855912642046, 1.4790535951272035]","[-94.896484375, -64.234375, -147.7733154296875, -89.4521484375, -90.685791015625, -71.11366271972656]","[-97.525390625, -79.7998046875, -183.15972900390625, -127.146484375, -140.10595703125, -128.7967529296875]",A short story,allenai/OLMo-2-1124-13B
0.8437251646332289,"[-0.0808116771556713, 0.61297607421875, 0.8287760416666666, 1.1512531953699447, 0.5543138122558594, 1.4035498046875, 1.1608679575078629, 1.1442125108506944, 0.8183887622974537]","[-86.951416015625, -68.7987060546875, -47.27783203125, -38.09038543701172, -123.89436340332031, -59.2979736328125, -65.25772333145142, -99.663330078125, -56.53338623046875]","[-84.76950073242188, -84.736083984375, -72.14111328125, -57.66168975830078, -151.61005401611328, -94.38671875, -104.72723388671875, -140.85498046875, -78.6298828125]",A short story,allenai/OLMo-2-1124-13B
1.4366026092040833,"[0.3053016333744444, 1.2881094778285307, 1.3195990200700431, 1.4249038343076352, 1.6603704599233775, 1.705316049081308, 1.482306438943614, 2.1730513789437036, 1.299046516418457, 1.7080212831497192]","[-78.70676136016846, -95.20967364311218, -59.50628662109375, -57.664116859436035, -65.06669616699219, -56.103515625, -49.836517333984375, -41.434263706207275, -66.9942398071289, -88.07701063156128]","[-87.56050872802734, -139.00539588928223, -97.774658203125, -96.13652038574219, -108.236328125, -102.14704895019531, -83.9295654296875, -89.24139404296875, -98.17135620117188, -149.56577682495117]",A short story,allenai/OLMo-2-1124-13B
0.9586194489638384,"[-0.13607627467105263, 0.9838730135271626, 0.47208345853365385, 1.3074203491210938, 1.1962084562882134, 1.5831247965494792, 2.028240966796875, 0.5226318451666063, 0.705718267531622, 0.9229696107947308]","[-77.76416015625, -65.84141874313354, -67.063720703125, -41.180633544921875, -36.473106384277344, -44.07902908325195, -46.8101806640625, -58.12172555923462, -56.73533630371094, -58.66427707672119]","[-75.1787109375, -96.34148216247559, -79.337890625, -67.32904052734375, -63.98590087890625, -82.07402420043945, -87.375, -74.32331275939941, -71.555419921875, -79.892578125]",A short story,allenai/OLMo-2-1124-13B
1.0774375981228685,"[0.15533644153225806, 0.4672258165147569, 1.1934550657110699, 1.9750020880448191, 1.498766447368421, 1.1471321352066532, 1.105145192482102]","[-86.859375, -253.329833984375, -141.44943237304688, -36.59043884277344, -64.21484375, -83.64788818359375, -138.9615330696106]","[-91.6748046875, -286.9700927734375, -211.86328125, -74.115478515625, -92.69140625, -119.208984375, -217.42684173583984]",A short story,allenai/OLMo-2-1124-13B
